Name,Team,PA,Events,EV,EV90,maxEV,LA,Barrels,Barrel%,HardHit,HardHit%,AVG,xBA,SLG,xSLG,wOBA,xwOBA,NameASCII,PlayerId,MLBAMID
"Juan Soto","NYM",46,32,93.84516119187877,105,109,14.064516129032258,2,0.0625,18,0.5625,0.361111111,0.35860000156930516,0.638888888,0.561257145766701,0.4812408765157064,0.4556268196214329,"Juan Soto",20123,665742
"Bobby Witt Jr.","KCR",25,18,93.54705720789292,107.4,117.2,21,3,0.16666667,9,0.5,0.35,0.3419473775123295,0.55,0.5684210540432679,0.422830708026886,0.45197833329439163,"Bobby Witt Jr.",25764,677951
"William Contreras","MIL",49,33,94.96363645611387,109.3,110.9,14.727272727272727,4,0.12121212,21,0.63636364,0.31707317,0.32156097009584944,0.536585365,0.6375853598725459,0.41663190598289174,0.4477365474837522,"William Contreras",20503,661388
"Connor Wong","BOS",24,16,88.93124985694885,105.5,105.8,15.4375,2,0.125,8,0.5,0.368421052,0.3724210560321808,0.526315789,0.5592631446687799,0.42495756844679516,0.4461866666873296,"Connor Wong",19896,657136
"Junior Caminero","TBR",50,34,96.57058850456687,111.3,115.8,10.617647058823529,6,0.17647059,22,0.64705882,0.395348837,0.3197209341234939,0.88372093,0.6961627857283105,0.5399410115911606,0.44450765594523006,"Junior Caminero",28163,691406
"Bryce Harper","PHI",56,38,90.46578859028064,106.7,108.1,8.31578947368421,4,0.10526316,20,0.52631579,0.387755102,0.33700000205818487,0.775510204,0.6123061113211573,0.506926311978272,0.43942357120769365,"Bryce Harper",11579,547180
"Kyle Schwarber","PHI",50,26,95.52307686438927,109.1,111.1,18.307692307692307,4,0.15384615,19,0.73076923,0.292682926,0.3020731709534075,0.731707317,0.6372926824885171,0.46512799978256225,0.43861920714378355,"Kyle Schwarber",16478,656941
"Ryan McMahon","NYY",15,11,89.8499984741211,107.1,108.3,3.1,2,0.18181818,3,0.27272727,0.2,0.3709285727569035,0.4,0.6589999880109515,0.25566702683766684,0.435857141656535,"Ryan McMahon",15112,641857
"Drew Cavanaugh","SFG",8,6,91.68333180745442,100.4,100.4,10.833333333333334,0,0,3,0.5,0.285714285,0.3725714257785252,0.285714285,0.5312856946672712,0.3103169798851013,0.4295775070786476,"Drew Cavanaugh",33380,701852
"Tyler Stephenson","CIN",28,21,93.73809560139973,104,104.8,14,3,0.14285714,14,0.66666667,0.32,0.32791999792680143,0.52,0.6117199984751642,0.3976658305951527,0.4283878561608227,"Tyler Stephenson",17988,663886
"John Rave","KCR",17,9,100.07500171661377,106.3,106.3,22.5,3,0.33333333,6,0.66666667,0.266666666,0.2730000038941701,0.733333333,0.6591333270072937,0.4456127882003784,0.4257199913263321,"John Rave",26284,670231
"Josh Bell","MIN",47,38,88.78947368421052,105.5,107.7,16.605263157894736,3,0.07894737,17,0.44736842,0.285714285,0.3328095248323821,0.547619047,0.5762380923011473,0.3901760552791839,0.4201936140814994,"Josh Bell",13145,605137
"Freddie Freeman","LAD",52,37,89.78918993150866,104.2,109.6,15.378378378378379,2,0.05405405,17,0.45945946,0.377777777,0.34639999667803445,0.6,0.5327111105124156,0.45885154948784757,0.41989115797556364,"Freddie Freeman",5361,518692
"Tyler Heineman","LAA",10,8,77.91250038146973,103.4,103.4,5.875,0,0,2,0.25,0.333333333,0.42177776495615643,0.444444444,0.4668888979487949,0.3745863676071167,0.41886199712753297,"Tyler Heineman",13897,623168
"Yandy Díaz","TBR",50,32,93.31613036124936,107.8,110.6,-0.71875,1,0.03125,20,0.625,0.475,0.3529743632444969,0.575,0.4688974359096625,0.4915106260046667,0.4179372514287631,"Yandy Diaz",16578,650490
"Spencer Horwitz","PIT",31,22,91.04545627940784,103.8,106.8,20.454545454545453,3,0.13636364,9,0.40909091,0.28,0.28924000352621076,0.48,0.5338400018215179,0.3991109844177,0.4171849662257779,"Spencer Horwitz",26477,687462
"Marcell Ozuna","PIT",21,11,92.29091089422053,105.9,107.1,17.363636363636363,2,0.18181818,6,0.54545455,0.315789473,0.25889473722169276,0.631578947,0.6554736793041229,0.43185311272030785,0.4100590440488997,"Marcell Ozuna",10324,542303
"Shohei Ohtani","LAD",46,30,96.67333272298177,112.3,114.6,8.433333333333334,5,0.16666667,17,0.56666667,0.292682926,0.2955609763540873,0.585365853,0.6503902499268694,0.3875195211834378,0.4092413345972697,"Shohei Ohtani",19755,660271
"Fernando Tatis Jr.","SDP",53,42,96.31190599714007,111.1,114.2,7.261904761904762,5,0.11904762,24,0.57142857,0.3,0.33519999593496325,0.46,0.5821400082111359,0.34946747321002886,0.40901649785491656,"Fernando Tatis Jr.",19709,665487
"Gary Sánchez","MIL",23,15,93.3933334350586,105.9,110.9,12.866666666666667,1,0.06666667,8,0.53333333,0.166666666,0.32061111595895553,0.333333333,0.5423333334426085,0.2883832402851271,0.40893392264842987,"Gary Sanchez",11442,596142
"Rafael Devers","SFG",48,32,93.43124866485596,106.1,111.4,17.84375,7,0.21875,20,0.625,0.272727272,0.2637954577803612,0.681818181,0.6437954591079191,0.42528268694877625,0.4069266654551029,"Rafael Devers",17350,646240
"Trevor Larnach","MIN",47,42,86.38292712700076,103.9,108.8,15.439024390243903,4,0.0952381,16,0.38095238,0.431818181,0.3468409133228389,0.681818181,0.5767727236856114,0.4895193214001863,0.4063313020312268,"Trevor Larnach",21501,663616
"Zack Gelof","ATH",24,17,91.7000005385455,104.9,106.7,14.470588235294118,0,0,8,0.47058824,0.35,0.3380999883636832,0.7,0.4639999929815531,0.4900887484351794,0.40593725520496565,"Zack Gelof",29766,680869
"Justin Foscue","TEX",19,11,90.24545426802202,104.8,105.8,25.545454545454547,3,0.27272727,5,0.45454545,0.3125,0.2527499918360263,0.8125,0.5883124900283292,0.5063367360516599,0.4058347284597786,"Justin Foscue",27501,679822
"Sterlin Thompson","COL",12,7,84.32857295445034,102.6,102.6,6.428571428571429,3,0.42857143,4,0.57142857,0.363636363,0.2198181849989024,1,0.6803636313839392,0.5824289818604788,0.4029695006708304,"Sterlin Thompson",31443,694514
"Edmundo Sosa","PHI",28,21,89.73809632800874,106.5,108.8,9.333333333333334,2,0.0952381,10,0.47619048,0.185185185,0.32266666933342264,0.407407407,0.5912592587647615,0.26523939413683756,0.4025940703494208,"Edmundo Sosa",17022,624641
"A.J. Ewing","NYM",49,37,88.72702768686655,104.4,104.7,10.432432432432432,3,0.08108108,18,0.48648649,0.31707317,0.29399999630887336,0.536585365,0.5100244000190641,0.42148493625679795,0.4015096711869143,"A.J. Ewing",33656,805999
"Gabriel Moreno","ARI",35,28,92.63214329310826,104.4,105.5,8.857142857142858,1,0.03571429,15,0.53571429,0.344827586,0.34806896592008657,0.379310344,0.451172411441803,0.3652704358100891,0.40131714684622627,"Gabriel Moreno",22664,672515
"Josh Lowe","LAA",15,12,96.5999984741211,105.1,105.8,16.583333333333332,2,0.16666667,7,0.58333333,0.466666666,0.31859999895095825,0.8,0.6327333291371663,0.5429829756418864,0.4009999950726827,"Josh Lowe",19953,666139
"Edwin Arroyo","CIN",37,28,83.88333352406819,98.6,102.2,21.291666666666668,0,0,5,0.17857143,0.333333333,0.3916774238309553,0.424242424,0.4570322531846262,0.3634066383043925,0.40073200052275376,"Edwin Arroyo",29957,695490
"Ketel Marte","ARI",51,42,94.81428636823382,109.1,110.3,21.023809523809526,7,0.16666667,23,0.54761905,0.311111111,0.2811777799881788,0.711111111,0.5647111153825083,0.4638729703192617,0.39877937471165376,"Ketel Marte",13613,606466
"Julio Rodríguez","SEA",50,33,88.76666675914417,105,110.3,8.484848484848484,3,0.09090909,14,0.42424242,0.288888888,0.3221111065811581,0.377777777,0.5246666656600104,0.3336287009716034,0.3974825549125671,"Julio Rodriguez",23697,677594
"Drew Gilbert","SFG",32,23,86.87727390636097,99.6,105.2,17.5,0,0,7,0.30434783,0.25,0.3332916715104754,0.291666666,0.437708340313596,0.32192628422091085,0.39683058281098643,"Drew Gilbert",31545,687551
"Owen Caissie","MIA",33,22,89.83809480212983,104.1,106,16.857142857142858,5,0.22727273,11,0.5,0.413793103,0.30289654819102124,0.793103448,0.5694827550444109,0.5158051667791425,0.3953290964392098,"Owen Caissie",27496,683357
"Yordan Alvarez","HOU",52,30,92.58666585286458,105.2,106.8,21.5,6,0.2,15,0.5,0.175,0.2513749983161688,0.3,0.5381750080734491,0.2862575600544612,0.3930408302694559,"Yordan Alvarez",19556,670541
"Sal Frelick","MIL",32,30,87.76153828547551,98.7,100.4,15.615384615384615,1,0.03333333,7,0.23333333,0.357142857,0.37099999989624377,0.5,0.4780740702041873,0.3933822194735209,0.3923875844941057,"Sal Frelick",29622,686217
"Francisco Lindor","NYM",17,16,95.49374961853027,103.9,104.7,16.875,1,0.0625,10,0.625,0.1875,0.3123750053346157,0.5,0.5657499805092812,0.30828536608639884,0.3923305834040922,"Francisco Lindor",12916,596019
"Kevin McGonigle","DET",58,37,88.84594623462574,100.3,105.3,18.945945945945947,1,0.02702703,13,0.35135135,0.29787234,0.3013829785458585,0.425531914,0.42591489692951773,0.38762552470996464,0.3867385171610734,"Kevin McGonigle",33572,805808
"Tyler Tolbert","KCR",22,16,86.5933329264323,102.2,106.8,10,1,0.0625,6,0.375,0.222222222,0.31538888977633583,0.222222222,0.3812222257256508,0.2364319846743629,0.38663047481150853,"Tyler Tolbert",25779,686475
"Edouard Julien","COL",27,16,92.00624990463257,99.7,106.1,8,1,0.0625,9,0.5625,0.272727272,0.30522727288983087,0.363636363,0.42072727057066833,0.3551883035235935,0.385892594854037,"Edouard Julien",27534,666397
"Bryan Reynolds","PIT",53,34,92.67058697868796,105.4,109,9.352941176470589,4,0.11764706,21,0.61764706,0.369565217,0.2797608608784883,0.652173913,0.520673917039581,0.4720879365813057,0.38574227015927154,"Bryan Reynolds",19326,668804
"Carter Jensen","KCR",50,38,92.38684322959499,108.4,109.2,19.473684210526315,2,0.05263158,17,0.44736842,0.4,0.32248889009157816,0.688888888,0.4963111109203763,0.4902659571170807,0.3851620018482208,"Carter Jensen",29478,695600
"Victor Caratini","MIN",39,27,91.77777721263745,106.1,107,24,4,0.14814815,12,0.44444444,0.375,0.26196874771267176,0.6875,0.5658750082366168,0.4749655002041867,0.3837394737883618,"Victor Caratini",14968,605170
"Cam Smith","HOU",44,36,90.01142883300781,107.3,110.6,10.771428571428572,4,0.11111111,16,0.44444444,0.243902439,0.29137499928474425,0.560975609,0.6005749840289354,0.34835519709370355,0.38326139713442603,"Cam Smith",35108,701358
"Sam Antonacci","CHW",55,40,87.7076924641927,104,106.1,12.64102564102564,2,0.05,17,0.425,0.340425531,0.30423913118631946,0.531914893,0.45804347616174945,0.42469762563705443,0.38318496721762196,"Sam Antonacci",35101,803011
"Cole Young","SEA",49,43,89.18837223496548,104.6,108.1,13.534883720930232,3,0.06976744,16,0.37209302,0.260869565,0.3123913050993629,0.565217391,0.5328913097796233,0.3716925054180379,0.3816709007535662,"Cole Young",31680,702284
"Ali Sánchez","NYY",12,9,79.05555555555556,105.5,105.5,25,0,0,2,0.22222222,0.363636363,0.3738181823864579,0.454545454,0.4261818188665943,0.3890323042869568,0.38130282509761554,"Ali Sanchez",18551,645305
"Pete Alonso","BAL",56,25,87.44583511352539,105.1,111.3,12.12,4,0.16,9,0.36,0.222222222,0.24174999936737798,0.466666666,0.467250006781383,0.3601006269454956,0.3808402608064088,"Pete Alonso",19251,624413
"José Fermín","STL",22,20,85.2500015258789,99.4,99.8,11.9,1,0.05,7,0.35,0.285714285,0.33852381649471464,0.476190476,0.5143333332879203,0.34458495811982587,0.3800736347382719,"Jose Fermin",21746,665877
"Victor Bericoto","SFG",19,14,90.4499991280692,108.7,108.7,12.214285714285714,3,0.21428571,6,0.42857143,0.388888888,0.2417777774648534,0.777777777,0.6356111003292931,0.50698899595361,0.3788747446317422,"Victor Bericoto",26468,682674
"Francisco Alvarez","NYM",50,30,92.16333287556967,108,112.6,16.466666666666665,5,0.16666667,15,0.5,0.282608695,0.28408695708798326,0.52173913,0.5423043443133002,0.37225129127502443,0.37832960456609727,"Francisco Alvarez",26121,682626
"Alec Burleson","STL",46,37,93.94054021062078,104.9,106.5,8.594594594594595,2,0.05405405,22,0.59459459,0.23076923,0.3130000027326437,0.333333333,0.45256408972617906,0.2985330379527548,0.37610321848288825,"Alec Burleson",27615,676475
"Manny Machado","SDP",52,32,90.6718761920929,104.9,108.1,21.28125,5,0.15625,15,0.46875,0.238095238,0.24940476349244514,0.571428571,0.4991190436163119,0.38923738283269543,0.37319529578820165,"Manny Machado",11493,592518
"Konnor Griffin","PIT",15,12,93.23636419122869,108.9,110,13.727272727272727,1,0.08333333,5,0.41666667,0.357142857,0.2775714227131435,0.642857142,0.5440714274133954,0.4480206330617269,0.37097558975219724,"Konnor Griffin",35376,804606
"Tyler Soderstrom","ATH",44,29,89.93793066616716,106.2,108.4,5.206896551724138,1,0.03448276,12,0.4137931,0.257142857,0.28948571469102585,0.371428571,0.3923428552491324,0.3530847111413645,0.36941799798677133,"Tyler Soderstrom",27467,691016
"Andrew Vaughn","MIL",35,26,91.54615372877855,103.5,106.1,12.038461538461538,1,0.03846154,9,0.34615385,0.285714285,0.28853571893913404,0.5,0.38760714286140036,0.3771509826183319,0.36882647510398836,"Andrew Vaughn",26197,683734
"Miguel Rojas","LAD",14,13,90.98461561936598,101.5,102.3,19.46153846153846,1,0.07692308,6,0.46153846,0.357142857,0.326857139589265,0.5,0.5409999879276646,0.371520072221756,0.3685000028926879,"Miguel Rojas",7802,500743
"Dominic Canzone","SEA",38,22,94.90000117908825,108.4,111.3,3.9545454545454546,3,0.13636364,12,0.54545455,0.212121212,0.2453636382565354,0.515151515,0.5112424258029822,0.3576573713829643,0.3682394764925304,"Dominic Canzone",26438,686527
"Kody Clemens","MIN",50,37,93.39729824581661,105.5,107.3,13.702702702702704,4,0.10810811,22,0.59459459,0.195652173,0.2877608732036922,0.434782608,0.5261304378509521,0.29279479931811897,0.36781347284511645,"Kody Clemens",20572,665019
"Mookie Betts","LAD",53,41,91.44390273675685,101.7,105,19.658536585365855,3,0.07317073,18,0.43902439,0.326530612,0.3288979597237645,0.612244897,0.47755101505590947,0.4182330324099614,0.3677665407841022,"Mookie Betts",13611,605141
"Endy Rodríguez","PIT",33,22,93.47142864408947,106.3,107.9,11.476190476190476,2,0.09090909,11,0.5,0.275862068,0.3105862099548866,0.48275862,0.4301379333282339,0.36987519986701733,0.3666206083514474,"Endy Rodriguez",25332,682848
"Randal Grichuk","CHW",30,22,91.0772722417658,108.6,111.9,8.727272727272727,4,0.18181818,13,0.59090909,0.24137931,0.280517239637416,0.620689655,0.5611724185532537,0.3721652348836263,0.36645399530728656,"Randal Grichuk",10243,545341
"Andy Pages","LAD",58,37,87.00270307386243,105.7,107.6,24.027027027027028,2,0.05405405,12,0.32432432,0.270833333,0.2697499981150031,0.416666666,0.4182916556795438,0.36767304868533696,0.3662972799662886,"Andy Pages",24816,681624
"Wyatt Langford","TEX",46,33,89.12424168442234,106.4,108,22.515151515151516,4,0.12121212,13,0.39393939,0.404761904,0.26447619072028566,0.833333333,0.5258095129614785,0.5413534796756246,0.36605421874834143,"Wyatt Langford",33333,694671
"Michael Massey","KCR",42,35,88.56060559821852,104.4,105.6,13.393939393939394,1,0.02857143,10,0.28571429,0.27027027,0.30116215579815814,0.405405405,0.473972978775163,0.33212631940841675,0.36596292727513285,"Michael Massey",27684,686681
"Nate Eaton","BOS",24,14,92.43571417672294,103.2,107.7,13.857142857142858,2,0.14285714,5,0.35714286,0.210526315,0.20778947174058934,0.47368421,0.44884210400969576,0.3749317874511083,0.3636297428359588,"Nate Eaton",25055,681987
"Lars Nootbaar","STL",40,27,92.49999969482423,105.5,109.6,6.3076923076923075,2,0.07407407,14,0.51851852,0.333333333,0.27831250336021185,0.454545454,0.44859375339001417,0.38634097278118135,0.36360820975059116,"Lars Nootbaar",21454,663457
"Ty France","SDP",39,27,90.19259191442418,104.6,107.7,21,4,0.14814815,11,0.40740741,0.294117647,0.2476764705223853,0.705882352,0.5157353065442294,0.4400072739674495,0.3634232781612529,"Ty France",17982,664034
"Esteury Ruiz","MIA",28,19,80.93333435058594,98,103.6,33.666666666666664,1,0.05263158,3,0.15789474,0.347826086,0.3016086901416597,0.565217391,0.3956086963982038,0.44059481223424274,0.3625373301199741,"Esteury Ruiz",21780,665923
"Joc Pederson","TEX",49,30,94.66333312988282,106.6,108.9,10.166666666666666,5,0.16666667,19,0.63333333,0.222222222,0.2613111178080241,0.488888888,0.521511103047265,0.33377035053408877,0.3615404026848929,"Joc Pederson",11899,592626
"Jorbit Vivas","WSN",25,21,83.03809574672154,100,103.9,-2.6666666666666665,2,0.0952381,7,0.33333333,0.347826086,0.3043478307840617,0.608695652,0.47226087230703107,0.4340799570083618,0.36148960396647456,"Jorbit Vivas",23917,678391
"Austin Slater","TBR",5,2,101.69999694824219,103.2,103.2,4.5,0,0,2,1,0.25,0.29725000262260437,0.25,0.33425000309944153,0.31819881200790406,0.3607239961624146,"Austin Slater",16153,596103
"Henry Bolte","ATH",57,33,89.00937533378601,106.5,113.6,1.34375,4,0.12121212,15,0.45454545,0.234042553,0.26765958045391325,0.319148936,0.42763829992172564,0.302959395306451,0.3596959672868252,"Henry Bolte",31448,703607
"Pete Crow-Armstrong","CHC",60,27,85.88461538461539,104.9,106.7,18.884615384615383,2,0.07407407,13,0.48148148,0.304347826,0.23119565277643825,0.586956521,0.38376087549587956,0.45064018439438386,0.35847559722803407,"Pete Crow-Armstrong",27769,691718
"Cole Carrigg","COL",43,26,84.6666653951009,105.9,109.9,10.5,0,0,8,0.30769231,0.272727272,0.26290909042864136,0.363636363,0.3366969729011709,0.3515674911794208,0.35816604750497,"Cole Carrigg",33253,694249
"Spencer Torkelson","DET",51,32,87.49677399666079,105.6,106.7,17.741935483870968,3,0.09375,12,0.375,0.232558139,0.2765813930783161,0.395348837,0.42274418403935987,0.32980180501937867,0.3569070816040039,"Spencer Torkelson",27465,679529
"Jorge Soler","LAA",25,12,90.82499885559082,101.6,106,18.833333333333332,1,0.08333333,6,0.5,0.263157894,0.20700000084348416,0.578947368,0.4056842116835086,0.4110292172431946,0.3568840026855469,"Jorge Soler",14221,624585
"Elly De La Cruz","CIN",28,18,91.89411656996784,109.8,111.6,0.11764705882352941,1,0.05555556,8,0.44444444,0.130434782,0.27222727510062134,0.260869565,0.4130909090692347,0.23688623309135437,0.3565733289277112,"Elly De La Cruz",26668,682829
"Zach Neto","LAA",54,31,92.34193617297757,106.4,108.7,25.483870967741936,8,0.25806452,17,0.5483871,0.26,0.2209599968791008,0.66,0.5697199964523315,0.4076204498608907,0.3564903736114502,"Zach Neto",31347,687263
"Mauricio Dubón","ATL",46,42,87.81190381731305,102.9,108.3,14.523809523809524,1,0.02380952,18,0.42857143,0.311111111,0.3351111067665948,0.533333333,0.4733555475870768,0.36932481630988745,0.35612217758012854,"Mauricio Dubon",16530,643289
"Andrew Benintendi","CHW",29,25,92.57500012715657,103.6,106.8,8.333333333333334,2,0.08,13,0.52,0.25,0.3058888885985922,0.607142857,0.49529630332081404,0.3721783099503353,0.35598642379045486,"Andrew Benintendi",17901,643217
"Byron Buxton","MIN",51,41,89.22194987971608,104.5,107.2,19.073170731707318,6,0.14634146,16,0.3902439,0.229166666,0.2699166623254617,0.395833333,0.5183958355337381,0.2941300167756922,0.35576223216804803,"Byron Buxton",14161,621439
"Jake Burger","TEX",48,30,91.19310260641164,106.7,111.4,16.586206896551722,3,0.1,13,0.43333333,0.31707317,0.25717500112950803,0.487804878,0.432124999165535,0.40020286416014034,0.3557096542196071,"Jake Burger",22275,669394
"Joey Loperfido","HOU",36,25,87.15217391304348,104.6,106.2,17.565217391304348,3,0.12,8,0.32,0.166666666,0.2581666691073527,0.4,0.4722999903683861,0.2901724629542407,0.3551905928590499,"Joey Loperfido",29630,694388
"Ben Malgeri","DET",13,7,96.2999997820173,105.3,105.3,17.142857142857142,0,0,4,0.57142857,0.2,0.2906000018119812,0.2,0.3817999839782715,0.24476831692915696,0.3549415377470163,"Ben Malgeri",29577,701162
"Amed Rosario","NYY",31,23,93.11304374363111,105.3,109.3,18.434782608695652,3,0.13043478,12,0.52173913,0.275862068,0.30427587032318115,0.517241379,0.47134481832898895,0.36205758010187455,0.35462065185270003,"Amed Rosario",15518,642708
"Mitch Garver","SEA",13,4,95.85000228881836,103.4,103.4,3.5,0,0,2,0.5,0.1,0.2603999972343445,0.1,0.3046999990940094,0.23237544756669265,0.35429800015229446,"Mitch Garver",15161,641598
"Jose Trevino","CIN",17,15,85.32142911638532,100.8,103.3,8.285714285714286,1,0.06666667,5,0.33333333,0.294117647,0.34581250231713057,0.352941176,0.47056249994784594,0.2840879384209128,0.35406250413507223,"Jose Trevino",16725,624431
"Denzer Guzman","LAA",51,33,89.27575752951883,102.7,107.7,11.696969696969697,5,0.15151515,14,0.42424242,0.288888888,0.2602444445093473,0.533333333,0.4672222187121709,0.39238174756368,0.35385725661820056,"Denzer Guzman",28816,694203
"Jacob Wilson","ATH",33,25,85.27916717529297,101.2,105,8.541666666666666,0,0,8,0.32,0.24137931,0.3070000037550926,0.379310344,0.39653571801526205,0.3203262939597621,0.3532649986445904,"Jacob Wilson",33266,805779
"Carson Kelly","CHC",29,20,85.99500160217285,102.6,105.4,-3.45,1,0.05,7,0.35,0.304347826,0.2203913020051044,0.608695652,0.39447825304839923,0.451207946086752,0.35257655189468945,"Carson Kelly",13620,608348
"Trea Turner","PHI",53,38,89.04473636024876,104,109.2,12.526315789473685,3,0.07894737,18,0.47368421,0.34,0.30525999814271926,0.46,0.4585799980163574,0.3690808966474713,0.3506768739448403,"Trea Turner",16252,607208
"Kyle Tucker","LAD",38,24,89.55416615804036,103.8,106.7,16.25,2,0.08333333,12,0.5,0.264705882,0.287117645418381,0.352941176,0.43435293983887224,0.3153175052843596,0.35046000063027205,"Kyle Tucker",18345,663656
"Yainer Diaz","HOU",36,27,86.04074096679688,106.3,109.5,1.7037037037037037,2,0.07407407,9,0.33333333,0.264705882,0.3077647068044719,0.411764705,0.45800000735942054,0.31463146540853715,0.34884000072876614,"Yainer Diaz",23003,673237
"Joe Mack","MIA",34,27,88.27777834291811,103.5,105.4,13.444444444444445,3,0.11111111,10,0.37037037,0.258064516,0.2611290339019991,0.451612903,0.47503225361147233,0.3406598059570088,0.34864335901596966,"Joe Mack",29780,691788
"Cody Bellinger","NYY",57,37,89.03333282470703,102.5,104.2,18.333333333333332,1,0.02702703,13,0.35135135,0.224489795,0.28858333251749474,0.326530612,0.37822915908570093,0.3036233333119175,0.34844571551574127,"Cody Bellinger",15998,641355
"Riley Greene","DET",51,36,94.6111102634006,109.3,112,24.72222222222222,4,0.11111111,20,0.55555556,0.222222222,0.2586000008715524,0.311111111,0.450066661172443,0.2871430901920094,0.3482690146740745,"Riley Greene",25976,682985
"Hunter Goodman","COL",49,34,93.12352977079503,107.7,116.2,28.352941176470587,8,0.23529412,16,0.47058824,0.191489361,0.22582979064355505,0.59574468,0.6046808511018753,0.3277019335299122,0.34760449172890917,"Hunter Goodman",29715,696100
"Kerry Carpenter","DET",40,28,90.83214351109096,102.3,105.3,19.214285714285715,3,0.10714286,17,0.60714286,0.243243243,0.24716216164666252,0.54054054,0.508540531872092,0.35867362916469575,0.3473214991390705,"Kerry Carpenter",25961,681481
"Luke Keaschall","MIN",44,32,84.51562547683716,100.1,107.3,20.65625,1,0.03125,7,0.21875,0.27027027,0.2787026999568617,0.297297297,0.3704324467359362,0.3223493139852177,0.34730318425731227,"Luke Keaschall",33321,807712
"Josh Naylor","SEA",46,36,87.20833248562283,104.3,107,9.805555555555555,2,0.05555556,13,0.36111111,0.261904761,0.29045238097508747,0.333333333,0.44328570791653227,0.2989371535570725,0.3472063930138298,"Josh Naylor",18839,647304
"Bo Bichette","NYM",57,39,87.3999995696239,106.5,109,8.282051282051283,2,0.05128205,13,0.33333333,0.288461538,0.3079038475855039,0.442307692,0.4339615325801648,0.3380043903986613,0.346236737150895,"Bo Bichette",19612,666182
"Isaac Collins","KCR",41,33,87.71562433242798,107.9,110.4,9,0,0,14,0.42424242,0.315789473,0.3239473708366093,0.447368421,0.402605265378952,0.3582139189650373,0.34514326874802753,"Isaac Collins",25477,686555
"Dillon Dingler","DET",53,38,88.32368489315635,105.2,107.6,16.05263157894737,4,0.10526316,14,0.36842105,0.28,0.29537999756634237,0.5,0.49912000201642515,0.3284103679207136,0.3451060393368298,"Dillon Dingler",27464,693307
"Tommy Edman","LAD",37,26,89.93461432823769,105,107.4,14.961538461538462,2,0.07692308,9,0.34615385,0.333333333,0.29212121123617346,0.454545454,0.4073333270622022,0.3798576851148863,0.34441837990606156,"Tommy Edman",19470,669242
"Ryan Kreidler","MIN",31,29,89.09310465845569,104.3,106,20,4,0.13793103,11,0.37931034,0.4,0.2635666721810897,0.666666666,0.521700007095933,0.46532604194456534,0.34434257646001154,"Ryan Kreidler",25867,668952
"Anthony Volpe","NYY",50,32,94.6437497138977,104.5,106.6,12.1875,2,0.0625,15,0.46875,0.302325581,0.2846744194258611,0.395348837,0.37802324759189126,0.35872349500656125,0.34386679768562317,"Anthony Volpe",27647,683011
"Bryson Stott","PHI",54,39,87.54871661846454,104.4,106.2,12.282051282051283,3,0.07692308,11,0.28205128,0.265306122,0.2798775551574571,0.408163265,0.4330612150382023,0.3283080083352548,0.34285395978777494,"Bryson Stott",26294,681082
